5.822123985947984526e-01	7.232247834054543745e-01
-3.874267553295555722e+00	4.822075803393323312e+00
-2.039446309469207907e+00	2.231273115278434638e+00
-3.918563125287308324e+00	2.235202114874733859e+00
-3.943896222044006361e+00	1.647341932687244714e+00
-3.381757747048637075e+00	3.261734802112815412e+00
-3.199645478927275466e+00	4.012564129878018804e+00
-4.463925445667639380e+00	3.029335928424857105e+00
-2.203094809993566550e+00	-8.267447947425416999e-01
-3.277002576089720787e+00	1.786366607469564549e+00
-4.018619477716895538e+00	4.312263031819249193e+00
1.667518061252114103e+00	-1.303585099333284258e+00
8.170780410036547758e-01	-6.340011610632978467e-02
-2.818563456202052286e+00	1.257056024525637028e+00
-2.567059233040003718e+00	2.616264582733370148e+00
-2.634665949566673326e+00	2.425531902337563217e+00
3.477513151742033237e-01	7.055139745988165956e-01
9.652640122461586536e-01	-6.423979601488480906e-01
-2.997290691387330508e+00	2.791952336035190108e+00
-3.465272659849813586e+00	1.775856392735457145e+00
1.075815764145438447e+00	-5.870470674298773339e-01
-3.367715565685429180e+00	9.773225062372015159e-01
6.212680792643602290e-01	-2.698351257812231507e-01
1.534625269089843425e+00	-1.580854627113699395e+00
1.124276526315688196e+00	-1.139206290920442344e+00
-2.885699286300058120e+00	2.420792481628835091e-01
1.413606541672667749e+00	-6.926364847791364188e-01
-3.756909278606367142e+00	3.967018719783481195e+00
6.719112088500657221e-01	-5.581621380449353076e-02
1.929389766484705060e+00	-1.447160633223657955e+00
-3.727458666652436747e+00	1.949020375005909855e+00
1.351720916653043059e+00	-1.340754398108948253e+00
-3.072561802642427509e+00	2.917516617623334696e+00
-3.582051533167657453e+00	9.708965975038497120e-01
-3.722137553926335496e+00	3.880988755736757501e+00
-3.128721932224159730e+00	3.739844047602635779e+00
-2.232322507196296435e+00	1.957418194247861454e+00
-2.986879689408656446e+00	7.988133436275735022e-01
-2.512003646339113772e+00	2.826571888227113138e+00
-2.699937391667304176e+00	6.936300413236740070e-02
-3.055088082023224239e+00	3.606915902266145668e+00
-3.013839546665492364e+00	9.516605025669218065e-01
-3.216593159622047171e+00	4.668839762612631006e-01
-3.156472607307299505e+00	4.900844843589098332e-01
-3.354011719647305600e+00	1.058307839798586336e+00
-2.921097841215227309e+00	3.752395999687534456e-01
-3.523915002413465114e+00	4.125075949808514331e+00
-1.152096410595505160e+00	9.069353185176747267e-01
-3.690231237137556519e+00	4.405678069558760512e+00
-1.964486750447370422e+00	2.039354220800388973e+00
-1.946602154987766786e+00	1.733351681170742120e+00
-3.248355055033048000e+00	6.284979308073364024e-01
-2.128312962790117169e+00	2.462596294687664056e+00
2.128308475646400577e+00	-2.651171859248353080e+00
-3.121361045974653692e+00	1.233189697413618724e+00
-3.608615923294340000e+00	1.895110679688122968e+00
-3.497364264098229647e+00	4.342533818937944545e+00
8.533906940115220108e-01	-7.716150821130549620e-01
-3.155648749240520523e+00	3.917428882594001571e+00
-2.094952549731370350e+00	-1.059773635640172351e+00
-4.006316486661537724e+00	5.069686785847483002e+00
1.741786102747822529e+00	-2.614281533311681560e+00
-2.471850982862693780e+00	1.359792422773278275e-01
-2.429685974888338151e+00	-4.925640807100313268e-01
-3.386575352864067412e+00	1.635048638056840975e+00
-3.837939645805841238e+00	1.928189220608417465e+00
-3.059424280935304719e+00	2.976101187683753757e+00
-2.964451061460952275e+00	3.465621853485075121e+00
-4.441481945591457148e+00	3.154790320105332668e+00
-3.427205107866730938e+00	3.863225646445273220e+00
-4.153572514928838721e+00	1.801306556327245900e+00
-2.447960569754144444e+00	2.690871382369399711e+00
-1.474791182839968906e+00	1.924075907102105853e+00
1.083809908902195529e+00	-1.463261731553821221e+00
7.649477518473025706e-01	-2.318685731947716100e-01
-2.066140175020328762e+00	1.694932976047566875e+00
-4.471539031551710508e+00	2.910870425656522098e+00
1.957473234745865653e+00	-2.216302754249918738e+00
1.609847249885817844e+00	-1.756449460329489121e+00
-2.945167225775445985e+00	2.923609817000735411e+00
-3.127744289742927730e+00	3.546141504203041528e+00
-2.257583289196472442e+00	-2.836539218569749110e-01
2.088137187018693997e+00	-2.513437061297991271e+00
3.790719938744674389e-01	1.400208006104510794e-01
8.551137326404597561e-01	-3.589776588020374692e-01
1.710018181017895600e+00	-1.452354444547061529e+00
1.821471065844589843e+00	-1.988291259175766656e+00
