3.066299982187237205e+00	3.138246469406503980e+00
-5.153831651038007777e+00	1.807284310088741019e+00
-3.199131861525933207e+00	2.281097458033774228e-01
-9.394722571896501506e+00	-4.394165458505486122e+00
-1.040884091689629543e+01	-5.841057712923279688e+00
-5.998184671259017442e+00	-6.535235003795485387e-01
-4.208674793042577633e+00	1.563592151812287279e+00
-9.937613651229510126e+00	-3.868097995638365205e+00
-8.579696002666977961e+00	-7.377091963899568228e+00
-7.987776097367330408e+00	-3.869927365165001909e+00
-6.437218686694232694e+00	2.508492196183099154e-01
3.440039720997098094e+00	1.039956762657502143e+00
2.596318013019369708e+00	1.864570462999280309e+00
-7.312582935662957695e+00	-3.986559956609631250e+00
-4.331064402335059960e+00	-1.656347341763494962e-01
-4.856098675117677566e+00	-7.814566184303599616e-01
2.264454028500687333e+00	2.518651396432839640e+00
2.168907454145714286e+00	8.662284740634546010e-01
-5.472902249490966042e+00	-8.122847777940399583e-01
-8.625776304657067683e+00	-4.358715868753495037e+00
2.621384410062259640e+00	1.269064757471297433e+00
-9.567779852047678446e+00	-5.998867818009906649e+00
1.623308783989360293e+00	8.957812180981863381e-01
2.562559195057574346e+00	5.942141373960330153e-02
1.907324410115528224e+00	8.813325445309461159e-02
-9.140738720198285705e+00	-6.542375119592003685e+00
3.569089302188266366e+00	1.852959460150873205e+00
-6.119952842460314457e+00	8.282088005731703950e-02
2.129215881727823945e+00	1.524633069606450952e+00
4.077055124858302904e+00	1.347270912023582845e+00
-9.216994200824562000e+00	-4.597121773280035129e+00
2.338953050086272079e+00	1.740635725590867211e-01
-5.522573331491097193e+00	-7.020953743724619445e-01
-1.028534257604224855e+01	-6.542283030010690226e+00
-6.141367452638247570e+00	-3.408270013731562464e-02
-4.406281631666758791e+00	1.096124694290460999e+00
-4.269175850684262308e+00	-8.922272639045011333e-01
-8.593432405110972283e+00	-5.480609502003649602e+00
-3.816469505482136260e+00	4.653515634120882760e-01
-8.801041139245100453e+00	-6.491280077545328098e+00
-4.373670220273075060e+00	9.645574467442584732e-01
-8.440472333999096577e+00	-5.187092444710736494e+00
-9.876978199480310749e+00	-6.828510172321480276e+00
-9.641833691293667741e+00	-6.625689978886216025e+00
-9.394362193822439977e+00	-5.774365183185527606e+00
-9.046791364880068187e+00	-6.316021071610077975e+00
-5.100797034813099096e+00	1.029326534876667143e+00
-2.366796736346234109e+00	-7.037167241944033425e-01
-5.205546554830222661e+00	1.280238891105521581e+00
-3.255520099595620831e+00	-3.911741845308236432e-02
-3.680857901586207515e+00	-7.156944996858629615e-01
-9.725989961094247960e+00	-6.526182443304646696e+00
-3.126270326120696552e+00	5.538594973037189728e-01
2.827763913993262435e+00	-9.979795198740402107e-01
-8.349709119539925339e+00	-4.789083214938361976e+00
-8.910099662978657520e+00	-4.431166890089698995e+00
-4.668960674725600946e+00	1.606895974584722220e+00
1.595147790325012860e+00	2.861746163387383080e-01
-4.214055858689306433e+00	1.447982186236960622e+00
-8.591640454521410675e+00	-7.659349373516713300e+00
-5.197706723970109799e+00	2.064960051797574359e+00
1.610483878050215090e+00	-1.863776058175376615e+00
-7.942822873002961970e+00	-5.772221110010349321e+00
-8.798567792794173670e+00	-7.148560015790688560e+00
-8.588925973066226405e+00	-4.496360072710913869e+00
-9.614597138339844307e+00	-4.918487163969652798e+00
-5.386482377043665615e+00	-5.317439826396989089e-01
-4.298183974454860667e+00	8.551962362171011689e-01
-9.664962792251834856e+00	-3.517326596932492055e+00
-5.196093481280139592e+00	6.510147446026656182e-01
-1.085714670695628392e+01	-5.995256860547630851e+00
-3.819899644917176484e+00	3.036164760189806744e-01
-1.821807160848805562e+00	8.963645583935340166e-01
1.260829622224263424e+00	-7.747800808146372287e-01
2.157603405274067576e+00	1.339327738857470251e+00
-4.136191464763136594e+00	-1.100803053730755598e+00
-1.015025753733911884e+01	-4.165858225756325695e+00
2.952285331816427494e+00	-3.948955232526998316e-01
2.532876003321220093e+00	-1.687146162965822427e-01
-5.092477346848255593e+00	-3.737513575760234574e-01
-4.709662005608890034e+00	6.423509602722382583e-01
-7.899883860564754556e+00	-6.232373811866646740e+00
2.913200186137336445e+00	-7.726158557317499564e-01
1.472719165334510638e+00	1.264071691145361553e+00
2.253988066086031861e+00	1.262212143697527100e+00
3.344823177012069770e+00	7.943459049606753641e-01
2.864339513368027390e+00	-1.931216632299103120e-01
1.825633689836743567e+00	1.800399271847736848e+00
-8.820108592518050017e+00	-6.845389771614625474e+00
-9.133838672648842305e+00	-5.149702781458045386e+00
-9.958776475873483136e+00	-6.649058808893305361e+00
5.819081197421265284e-01	2.193022984004880271e+00
-9.114092199424289831e+00	-5.112848458674946528e+00
-1.151023635028088776e+01	-4.162843213812080556e+00
-9.421272508817153835e+00	-4.631386022669913061e+00
-4.985349002820319342e+00	2.980358996385645831e-01
-8.064756718003302183e+00	-4.609526024080472517e+00
2.078026036777543606e+00	-5.024451225918382669e-01
-8.424578320056511416e+00	-5.322646635548799132e+00
-1.101322029394562563e+01	-4.083084583119696909e+00
-7.157034145701807404e+00	-1.143398285292930527e+00
-4.899659044914847605e+00	-1.750189171229539764e-01
-2.794274890107174780e+00	-4.621575191573388253e-01
1.863151242323021872e+00	1.602202214213006348e+00
2.337709740348265619e+00	1.167363257712292990e+00
-8.338261619060512331e+00	-6.784566858424687652e+00
-7.395455518978677034e+00	-6.697694394830196352e+00
-4.641741900027908763e+00	4.058904724281977572e-01
4.305359239711619157e-01	4.595116457086035888e-01
2.483733680573241287e-01	2.079582188304106793e+00
-3.100981626017599524e+00	7.500019708210320379e-01
2.108779414781825956e+00	1.394146679819125545e+00
1.951143395730642993e+00	1.406132027379374927e+00
-3.150046368719725098e+00	5.282452474700771727e-01
1.594015976280191982e-01	8.227208595866777330e-01
-4.859903031310403243e+00	8.676680933879614421e-02
2.324445233842821867e+00	-7.638811275367929365e-02
1.589392184804013120e+00	1.833280237515826805e+00
-2.960698495014770337e+00	-1.478808615584531694e+00
-4.610967410476293438e+00	-1.583009814805620419e-01
-9.705823161071547744e+00	-4.815518558747404754e+00
-4.505260863573553820e+00	-7.023715496395548374e-01
-6.382788818294172550e+00	7.093430835957412750e-01
-8.771117287117897732e+00	-4.838488693037811039e+00
-8.145691166643109327e+00	-7.001194954819966121e+00
-8.724316346978705283e+00	-6.379186454113567883e+00
4.370400436894334106e+00	5.967675412790732770e-01
-5.224371612309647972e+00	-5.279339168354951761e-01
-3.790096451206754757e+00	6.727048534814513703e-01
2.420198136184267934e+00	1.041547200043760668e+00
1.918213564734496446e+00	8.489602177534085747e-01
-4.934803795623096789e+00	-8.848196761761800699e-02
-8.001410399388948491e+00	-5.679473563168302874e+00
-2.509390328351402744e+00	-2.153064704334307633e-01
